TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
35,2076100078,43.0778783,-76.1827408,999,-1,1,-1,1
35,1158778164,43.0359368,-76.1315378,100000,43,1,-1,1
35,366256851,43.0741105,-76.1687075,100000,15,1,-1,1
35,908954034,43.0737866,-76.1835171,999,-1,1,-1,1
35,1919627100,43.0768726,-76.1871461,999,-1,1,-1,1
35,980082749,43.0734104,-76.1767615,100000,15,1,-1,1
35,967468509,43.0361546,-76.138338,100000,8,1,-1,1
35,1272770161,43.0735994,-76.1795054,999,-1,1,-1,1
35,1891550152,43.0363335,-76.1320848,100000,43,1,-1,1
35,1225275393,43.032927,-76.1179856,100000,43,1,-1,1
35,1729298847,43.0326885,-76.1317448,100000,8,1,-1,1
36,82923348,43.0363688,-76.1370606,100000,8,1,-1,1
36,366256851,43.074,-76.1685458,100000,15,1,-1,1
36,1919627100,43.0767108,-76.1871341,999,-1,1,-1,1
36,139047218,43.077002,-76.1797097,999,-1,1,-1,1
36,2039629231,43.0792381,-76.1869826,999,-1,1,-1,1
36,1225275393,43.032927,-76.1180967,100000,43,1,-1,1
36,1670541627,43.0796714,-76.1735004,100000,15,1,-1,1
36,1238008230,43.0325249,-76.1322553,100000,8,1,-1,1
36,1937631765,43.0376744,-76.0308872,999,-1,1,-1,1
36,1729298847,43.032527,-76.1317275,100000,8,1,-1,1
36,648312940,43.036927,-76.1180967,100000,43,1,-1,1
36,1272770161,43.0734694,-76.1793734,999,-1,1,-1,1
36,1900942218,43.0469036,-76.2509257,999,-1,1,-1,1
36,434277912,43.0376486,-76.1312471,100000,43,1,-1,1
36,908954034,43.0736547,-76.1833888,999,-1,1,-1,1
36,980082749,43.073277,-76.1766361,100000,15,1,-1,1
36,1122254690,43.0746909,-76.1736136,100000,15,1,-1,1
36,477271251,43.0341847,-76.1269197,100000,43,1,-1,1
36,1384804202,43.0357147,-76.1320925,100000,8,1,-1,1
36,1891550152,43.0361753,-76.1320368,100000,43,1,-1,1
36,967468509,43.036082,-76.1385354,100000,8,1,-1,1
36,2076100078,43.0777764,-76.182569,999,-1,1,-1,1
36,1158778164,43.0357751,-76.1315533,100000,43,1,-1,1
37,1238008230,43.0323635,-76.1322745,100000,8,1,-1,1
37,648312940,43.036927,-76.1182078,100000,43,1,-1,1
37,82923348,43.036288,-76.1372521,100000,8,1,-1,1
37,434277912,43.0377006,-76.1310379,100000,43,1,-1,1
37,967468509,43.0360093,-76.1387328,100000,8,1,-1,1
37,1900942218,43.0468443,-76.2507201,999,-1,1,-1,1
37,1729298847,43.0323655,-76.1317103,100000,8,1,-1,1
37,139047218,43.0769022,-76.1795356,999,-1,1,-1,1
37,366256851,43.0738895,-76.1683842,100000,15,1,-1,1
37,908954034,43.0735227,-76.1832606,999,-1,1,-1,1
37,2076100078,43.0776745,-76.1823972,999,-1,1,-1,1
37,1122254690,43.0745498,-76.173505,100000,15,1,-1,1
37,1158778164,43.0356135,-76.1315688,100000,43,1,-1,1
37,1384804202,43.0355541,-76.1320631,100000,8,1,-1,1
37,1670541627,43.0795368,-76.1733774,100000,15,1,-1,1
37,2039629231,43.0791062,-76.1868542,999,-1,1,-1,1
37,477271251,43.0340685,-76.1267658,100000,43,1,-1,1
37,1937631765,43.0376466,-76.0311048,999,-1,1,-1,1
37,1891550152,43.0360171,-76.1319889,100000,43,1,-1,1
37,980082749,43.0731435,-76.1765108,100000,15,1,-1,1
37,1272770161,43.0733395,-76.1792415,100000,15,1,-1,1
37,1225275393,43.032927,-76.1182078,100000,43,1,-1,1
37,1919627100,43.076549,-76.1871221,999,-1,1,-1,1
38,1919627100,43.0763872,-76.1871101,999,-1,1,-1,1
38,967468509,43.0359365,-76.1389302,100000,8,1,-1,1
38,366256851,43.0737789,-76.1682227,100000,15,1,-1,1
38,1158778164,43.0354519,-76.1315843,100000,43,1,-1,1
38,648312940,43.036927,-76.1183189,100000,43,1,-1,1
38,908954034,43.0733907,-76.1831325,999,-1,1,-1,1
38,82923348,43.0362072,-76.1374436,100000,8,1,-1,1
38,1225275393,43.032927,-76.1183189,100000,43,1,-1,1
38,1670541627,43.0794022,-76.1732544,100000,15,1,-1,1
38,139047218,43.0768023,-76.1793615,999,-1,1,-1,1
38,477271251,43.0339521,-76.1266121,100000,43,1,-1,1
38,1937631765,43.0376188,-76.0313224,999,-1,1,-1,1
38,2076100078,43.0775725,-76.1822254,999,-1,1,-1,1
38,1900942218,43.046785,-76.2505145,999,-1,1,-1,1
38,1238008230,43.0322021,-76.1322936,100000,8,1,-1,1
38,1384804202,43.0353935,-76.1320339,100000,8,1,-1,1
38,1272770161,43.0732094,-76.1791096,100000,15,1,-1,1
38,2039629231,43.0789743,-76.1867258,999,-1,1,-1,1
38,980082749,43.07301,-76.1763856,100000,15,1,-1,1
38,1891550152,43.035859,-76.1319411,100000,43,1,-1,1
38,434277912,43.0377526,-76.1308288,100000,43,1,-1,1
38,1729298847,43.0322039,-76.1316932,100000,8,1,-1,1
38,1122254690,43.0744087,-76.1733964,100000,15,1,-1,1
39,648312940,43.036927,-76.11843,100000,43,1,-1,1
39,139047218,43.0767025,-76.1791875,999,-1,1,-1,1
39,1122254690,43.0742675,-76.173288,100000,15,1,-1,1
39,1384804202,43.0352329,-76.1320047,100000,8,1,-1,1
39,82923348,43.0361263,-76.137635,100000,8,1,-1,1
39,477271251,43.0338356,-76.1264587,100000,43,1,-1,1
39,1937631765,43.0375911,-76.03154,999,-1,1,-1,1
39,366256851,43.0736683,-76.1680612,100000,15,1,-1,1
39,1104874478,43.0371592,-76.1331929,100000,8,1,-1,1
39,1900942218,43.0467257,-76.2503089,999,-1,1,-1,1
39,434277912,43.0378048,-76.1306196,100000,43,1,-1,1
39,1891550152,43.0357008,-76.1318933,100000,43,1,-1,1
39,1919627100,43.0762255,-76.1870981,999,-1,1,-1,1
39,1729298847,43.0320424,-76.131676,100000,8,1,-1,1
39,1225275393,43.032927,-76.11843,100000,43,1,-1,1
39,908954034,43.0732586,-76.1830044,999,-1,1,-1,1
39,1272770161,43.0730794,-76.1789778,100000,15,1,-1,1
39,2076100078,43.0774705,-76.1820537,999,-1,1,-1,1
39,1158778164,43.0352903,-76.1315997,100000,43,1,-1,1
39,967468509,43.0358637,-76.1391275,100000,8,1,-1,1
39,2039629231,43.0788424,-76.1865975,999,-1,1,-1,1
39,980082749,43.0728765,-76.1762604,100000,15,1,-1,1
39,1670541627,43.0792675,-76.1731314,100000,15,1,-1,1
39,1238008230,43.0320407,-76.1323127,100000,8,1,-1,1
40,1891550152,43.0355426,-76.1318456,100000,43,1,-1,1
40,648312940,43.036927,-76.11843,100000,43,1,-1,1
40,1384804202,43.0350723,-76.1319755,100000,8,1,-1,1
40,1937631765,43.0375633,-76.0317576,999,-1,1,-1,1
40,1238008230,43.0318792,-76.1323318,100000,8,1,-1,1
40,1900942218,43.0466664,-76.2501034,999,-1,1,-1,1
40,980082749,43.072743,-76.1761352,100000,15,1,-1,1
40,139047218,43.0766025,-76.1790135,999,-1,1,-1,1
40,908954034,43.0731265,-76.1828764,999,-1,1,-1,1
40,2076100078,43.0773684,-76.181882,999,-1,1,-1,1
40,1670541627,43.0791329,-76.1730085,100000,15,1,-1,1
40,2039629231,43.0787104,-76.1864693,999,-1,1,-1,1
40,1272770161,43.0729493,-76.178846,100000,15,1,-1,1
40,1158778164,43.0351286,-76.1316151,100000,43,1,-1,1
40,82923348,43.0360454,-76.1378263,100000,8,1,-1,1
40,1919627100,43.0760637,-76.1870862,999,-1,1,-1,1
40,1729298847,43.0318808,-76.1316589,100000,8,1,-1,1
40,477271251,43.0337189,-76.1263054,100000,43,1,-1,1
40,366256851,43.0735576,-76.1678998,100000,15,1,-1,1
40,1225275393,43.032927,-76.11843,100000,43,1,-1,1
40,967468509,43.0357909,-76.1393248,100000,8,1,-1,1
40,1104874478,43.0370864,-76.1333902,100000,8,1,-1,1
40,1122254690,43.0741263,-76.1731795,100000,15,1,-1,1
40,434277912,43.0378569,-76.1304105,100000,43,1,-1,1
41,967468509,43.0357179,-76.139522,100000,8,1,-1,1
41,366256851,43.0734469,-76.1677384,100000,15,1,-1,1
41,2076100078,43.0772663,-76.1817104,999,-1,1,-1,1
41,1122254690,43.0739851,-76.1730712,100000,15,1,-1,1
41,1225275393,43.032927,-76.1185411,100000,43,1,-1,1
41,908954034,43.0729944,-76.1827484,999,-1,1,-1,1
41,1272770161,43.0728192,-76.1787143,100000,15,1,-1,1
41,1238008230,43.0317178,-76.1323508,100000,8,1,-1,1
41,1937631765,43.0375355,-76.0319753,999,-1,1,-1,1
41,1729298847,43.0317193,-76.1316419,100000,8,1,-1,1
41,2039629231,43.0785784,-76.1863411,999,-1,1,-1,1
41,1158778164,43.034967,-76.1316305,100000,43,1,-1,1
41,1670541627,43.0789982,-76.1728857,100000,15,1,-1,1
41,434277912,43.0379092,-76.1302014,100000,43,1,-1,1
41,82923348,43.0359644,-76.1380176,100000,8,1,-1,1
41,1919627100,43.0759019,-76.1870742,999,-1,1,-1,1
41,648312940,43.036927,-76.1185411,100000,43,1,-1,1
41,1384804202,43.0349117,-76.1319464,100000,8,1,-1,1
41,980082749,43.0726094,-76.1760101,100000,15,1,-1,1
41,1891550152,43.0353844,-76.131798,100000,43,1,-1,1
41,139047218,43.0765026,-76.1788395,999,-1,1,-1,1
41,1900942218,43.046607,-76.2498978,999,-1,1,-1,1
41,477271251,43.033602,-76.1261525,100000,43,1,-1,1
41,1104874478,43.0370134,-76.1335874,100000,8,1,-1,1
42,1384804202,43.034751,-76.1319174,100000,8,1,-1,1
42,2039629231,43.0784464,-76.186213,999,-1,1,-1,1
42,2076100078,43.0771642,-76.1815388,999,-1,1,-1,1
42,980082749,43.0724758,-76.1758851,100000,15,1,-1,1
42,648312940,43.036927,-76.1186522,100000,43,1,-1,1
42,967468509,43.035645,-76.1397192,100000,8,1,-1,1
42,1272770161,43.072689,-76.1785827,100000,15,1,-1,1
42,1900942218,43.0465476,-76.2496923,999,-1,1,-1,1
42,1937631765,43.0375077,-76.0321929,999,-1,1,-1,1
42,1891550152,43.0352261,-76.1317504,100000,43,1,-1,1
42,666802957,43.0823393,-76.1884143,999,-1,1,-1,1
42,477271251,43.0334849,-76.1259997,100000,43,1,-1,1
42,1122254690,43.0738439,-76.1729629,100000,15,1,-1,1
42,1670541627,43.0788635,-76.1727629,100000,15,1,-1,1
42,434277912,43.0379615,-76.1299924,100000,43,1,-1,1
42,908954034,43.0728623,-76.1826205,999,-1,1,-1,1
42,1919627100,43.0757401,-76.1870623,999,-1,1,-1,1
42,1225275393,43.032927,-76.1186522,100000,43,1,-1,1
42,1104874478,43.0369405,-76.1337846,100000,8,1,-1,1
42,1050898543,43.0379816,-76.134347,100000,8,1,-1,1
42,1238008230,43.0315564,-76.1323698,100000,8,1,-1,1
42,366256851,43.0733361,-76.1675771,100000,15,1,-1,1
42,82923348,43.0358834,-76.1382089,100000,8,1,-1,1
42,1729298847,43.0315578,-76.1316248,100000,8,1,-1,1
42,139047218,43.0764026,-76.1786656,999,-1,1,-1,1
42,1158778164,43.0348054,-76.1316459,100000,43,1,-1,1
43,434277912,43.0380139,-76.1297833,100000,43,1,-1,1
43,1384804202,43.0345904,-76.1318884,100000,8,1,-1,1
43,1729298847,43.0313962,-76.1316078,100000,8,1,-1,1
43,139047218,43.0763025,-76.1784918,100000,15,1,-1,1
43,666802957,43.0822377,-76.1882421,999,-1,1,-1,1
43,1158778164,43.0346437,-76.1316613,100000,43,1,-1,1
43,980082749,43.0723422,-76.1757601,100000,15,1,-1,1
43,1900942218,43.0464882,-76.2494867,999,-1,1,-1,1
43,967468509,43.0355719,-76.1399164,100000,8,1,-1,1
43,1891550152,43.0350679,-76.1317029,100000,43,1,-1,1
43,1104874478,43.0368674,-76.1339818,100000,8,1,-1,1
43,477271251,43.0333677,-76.1258473,100000,43,1,-1,1
43,908954034,43.0727302,-76.1824926,999,-1,1,-1,1
43,1225275393,43.032927,-76.1187633,100000,43,1,-1,1
43,1122254690,43.0737026,-76.1728547,100000,15,1,-1,1
43,366256851,43.0732253,-76.1674158,100000,15,1,-1,1
43,82923348,43.0358022,-76.1384001,100000,8,1,-1,1
43,2039629231,43.0783143,-76.1860849,999,-1,1,-1,1
43,1919627100,43.0755783,-76.1870503,999,-1,1,-1,1
43,2076100078,43.077062,-76.1813673,999,-1,1,-1,1
43,648312940,43.036927,-76.1187633,100000,43,1,-1,1
43,1937631765,43.0374799,-76.0324105,999,-1,1,-1,1
43,1670541627,43.0787287,-76.1726402,100000,15,1,-1,1
43,1050898543,43.0379094,-76.1345448,100000,8,1,-1,1
43,1272770161,43.0725589,-76.1784511,100000,15,1,-1,1
43,1238008230,43.031395,-76.1323887,100000,8,1,-1,1
44,908954034,43.072598,-76.1823648,999,-1,1,-1,1
44,2039629231,43.0781823,-76.1859568,999,-1,1,-1,1
44,139047218,43.0762025,-76.1783179,100000,15,1,-1,1
44,1104874478,43.0367943,-76.1341789,100000,8,1,-1,1
44,1900942218,43.0464288,-76.2492812,999,-1,1,-1,1
44,1272770161,43.0724287,-76.1783195,100000,15,1,-1,1
44,1729298847,43.0312347,-76.1315908,100000,8,1,-1,1
44,1384804202,43.0344298,-76.1318594,100000,8,1,-1,1
44,967468509,43.0354988,-76.1401135,100000,8,1,-1,1
44,980082749,43.0722085,-76.1756352,100000,15,1,-1,1
44,1050898543,43.0378373,-76.1347426,100000,8,1,-1,1
44,1670541627,43.0785939,-76.1725175,100000,15,1,-1,1
44,1891550152,43.0349097,-76.1316555,100000,43,1,-1,1
44,1238008230,43.0312335,-76.1324077,100000,8,1,-1,1
44,1937631765,43.037452,-76.0326281,999,-1,1,-1,1
44,666802957,43.0821362,-76.1880698,999,-1,1,-1,1
44,82923348,43.0357211,-76.1385912,100000,8,1,-1,1
44,1225275393,43.032927,-76.1188744,100000,43,1,-1,1
44,1919627100,43.0754165,-76.1870384,999,-1,1,-1,1
44,1158778164,43.0344821,-76.1316766,100000,43,1,-1,1
44,366256851,43.0731145,-76.1672546,100000,15,1,-1,1
44,477271251,43.0332503,-76.125695,100000,43,1,-1,1
44,434277912,43.0380663,-76.1295743,100000,43,1,-1,1
44,648312940,43.036927,-76.1188744,100000,43,1,-1,1
44,2076100078,43.0769598,-76.1811958,999,-1,1,-1,1
44,1122254690,43.0735613,-76.1727465,100000,15,1,-1,1
45,666802957,43.0820345,-76.1878977,999,-1,1,-1,1
45,1937631765,43.0374242,-76.0328457,999,-1,1,-1,1
45,1158778164,43.0343205,-76.1316919,100000,43,1,-1,1
45,648312940,43.036927,-76.1189856,100000,43,1,-1,1
45,980082749,43.0720748,-76.1755103,100000,15,1,-1,1
45,1272770161,43.0722984,-76.178188,100000,15,1,-1,1
45,477271251,43.0331328,-76.1255431,100000,43,1,-1,1
45,967468509,43.0354257,-76.1403106,100000,8,1,-1,1
45,1050898543,43.037765,-76.1349403,100000,8,1,-1,1
45,1729298847,43.0310731,-76.1315738,100000,8,1,-1,1
45,1104874478,43.0367212,-76.134376,100000,8,1,-1,1
45,82923348,43.0356398,-76.1387823,100000,8,1,-1,1
45,1238008230,43.0310721,-76.1324265,100000,8,1,-1,1
45,1384804202,43.0342692,-76.1318306,100000,8,1,-1,1
45,1919627100,43.0752547,-76.1870265,999,-1,1,-1,1
45,434277912,43.0381188,-76.1293654,100000,43,1,-1,1
45,1122254690,43.07342,-76.1726384,100000,15,1,-1,1
45,1225275393,43.032927,-76.1189856,100000,43,1,-1,1
45,139047218,43.0761023,-76.1781442,100000,15,1,-1,1
45,908954034,43.0724658,-76.1822371,999,-1,1,-1,1
45,2076100078,43.0768575,-76.1810243,999,-1,1,-1,1
45,1670541627,43.0784591,-76.1723949,100000,15,1,-1,1
45,2039629231,43.0780502,-76.1858289,999,-1,1,-1,1
45,1891550152,43.0347514,-76.1316081,100000,43,1,-1,1
45,1900942218,43.0463694,-76.2490757,999,-1,1,-1,1
45,366256851,43.0730036,-76.1670935,100000,15,1,-1,1
46,1158778164,43.0341588,-76.1317072,100000,43,1,-1,1
46,1891550152,43.0345931,-76.1315609,100000,43,1,-1,1
46,139047218,43.0760022,-76.1779705,100000,15,1,-1,1
46,1104874478,43.036648,-76.1345731,100000,8,1,-1,1
46,1384804202,43.0341085,-76.1318018,100000,8,1,-1,1
46,967468509,43.0353525,-76.1405076,100000,43,1,-1,1
46,434277912,43.0381713,-76.1291564,100000,43,1,-1,1
46,1729298847,43.0309116,-76.1315569,100000,8,1,-1,1
46,908954034,43.0723335,-76.1821094,999,-1,1,-1,1
46,1122254690,43.0732786,-76.1725304,100000,15,1,-1,1
46,980082749,43.0719411,-76.1753855,100000,15,1,-1,1
46,1900942218,43.0463099,-76.2488702,999,-1,1,-1,1
46,1919627100,43.0750929,-76.1870146,999,-1,1,-1,1
46,82923348,43.0355585,-76.1389734,100000,8,1,-1,1
46,2039629231,43.077918,-76.1857009,999,-1,1,-1,1
46,2076100078,43.0767552,-76.1808529,999,-1,1,-1,1
46,1272770161,43.0721682,-76.1780566,100000,15,1,-1,1
46,1225275393,43.032927,-76.1190967,100000,43,1,-1,1
46,1670541627,43.0783243,-76.1722723,100000,15,1,-1,1
46,1937631765,43.0373963,-76.0330633,999,-1,1,-1,1
46,666802957,43.0819329,-76.1877255,999,-1,1,-1,1
46,648312940,43.036927,-76.1190967,100000,43,1,-1,1
46,1238008230,43.0309107,-76.1324454,100000,8,1,-1,1
46,1050898543,43.0376928,-76.135138,100000,8,1,-1,1
46,366256851,43.0728926,-76.1669324,100000,15,1,-1,1
46,477271251,43.033015,-76.1253913,100000,43,1,-1,1
46,1249435201,43.0460653,-76.2583036,999,-1,1,-1,1
47,1891550152,43.0344348,-76.1315136,100000,43,1,-1,1
47,666802957,43.0818312,-76.1875534,999,-1,1,-1,1
47,1272770161,43.0720379,-76.1779252,100000,15,1,-1,1
47,1158778164,43.0339972,-76.1317224,100000,43,1,-1,1
47,980082749,43.0718074,-76.1752608,100000,15,1,-1,1
47,1729298847,43.03075,-76.13154,100000,8,1,-1,1
47,1670541627,43.0781894,-76.1721498,100000,15,1,-1,1
47,1122254690,43.0731373,-76.1724224,100000,15,1,-1,1
47,908954034,43.0722012,-76.1819818,999,-1,1,-1,1
47,366256851,43.0727817,-76.1667714,100000,15,1,-1,1
47,1104874478,43.0365747,-76.1347701,100000,8,1,-1,1
47,967468509,43.0352792,-76.1407046,100000,43,1,-1,1
47,648312940,43.036927,-76.1192078,100000,43,1,-1,1
47,477271251,43.0328971,-76.1252399,100000,43,1,-1,1
47,1050898543,43.0376205,-76.1353357,100000,8,1,-1,1
47,1249435201,43.0460051,-76.2580985,999,-1,1,-1,1
47,1225275393,43.032927,-76.1192078,100000,43,1,-1,1
47,2076100078,43.0766529,-76.1806816,999,-1,1,-1,1
47,1900942218,43.0462504,-76.2486648,999,-1,1,-1,1
47,1384804202,43.0339479,-76.131773,100000,8,1,-1,1
47,1919627100,43.0749311,-76.1870027,999,-1,1,-1,1
47,82923348,43.0354772,-76.1391644,100000,8,1,-1,1
47,434277912,43.038224,-76.1289475,100000,43,1,-1,1
47,139047218,43.075902,-76.1777968,100000,15,1,-1,1
47,2039629231,43.0777859,-76.1855731,999,-1,1,-1,1
47,1937631765,43.0373685,-76.0332808,999,-1,1,-1,1
47,1238008230,43.0307492,-76.1324642,100000,8,1,-1,1
48,1122254690,43.0729959,-76.1723145,100000,15,1,-1,1
48,139047218,43.0758017,-76.1776231,100000,15,1,-1,1
48,1384804202,43.0337872,-76.1317443,100000,8,1,-1,1
48,1729298847,43.0305885,-76.1315231,100000,8,1,-1,1
48,1900942218,43.0461908,-76.2484593,999,-1,1,-1,1
48,908954034,43.0720689,-76.1818542,999,-1,1,-1,1
48,1670541627,43.0780545,-76.1720274,100000,15,1,-1,1
48,1249435201,43.0459448,-76.2578934,999,-1,1,-1,1
48,1104874478,43.0365014,-76.134967,100000,8,1,-1,1
48,1050898543,43.0375481,-76.1355333,100000,8,1,-1,1
48,1937631765,43.0373406,-76.0334984,999,-1,1,-1,1
48,648312940,43.036927,-76.1193189,100000,43,1,-1,1
48,1238008230,43.0305878,-76.1324829,100000,8,1,-1,1
48,2039629231,43.0776537,-76.1854452,999,-1,1,-1,1
48,1891550152,43.0342766,-76.1314665,100000,43,1,-1,1
48,366256851,43.0726706,-76.1666105,100000,15,1,-1,1
48,434277912,43.0382767,-76.1287387,100000,43,1,-1,1
48,2076100078,43.0765505,-76.1805103,999,-1,1,-1,1
48,967468509,43.0352059,-76.1409016,100000,43,1,-1,1
48,1225275393,43.032927,-76.1193189,100000,43,1,-1,1
48,666802957,43.0817295,-76.1873814,999,-1,1,-1,1
48,82923348,43.0353957,-76.1393554,100000,8,1,-1,1
48,1272770161,43.0719076,-76.1777939,100000,15,1,-1,1
48,477271251,43.032779,-76.1250887,100000,43,1,-1,1
48,1919627100,43.0747694,-76.1869908,999,-1,1,-1,1
48,1158778164,43.0338355,-76.1317376,100000,43,1,-1,1
48,980082749,43.0716736,-76.1751361,100000,15,1,-1,1
49,648312940,43.036927,-76.11943,100000,43,1,-1,1
49,366256851,43.0725595,-76.1664496,100000,15,1,-1,1
49,908954034,43.0719366,-76.1817266,999,-1,1,-1,1
49,2039629231,43.0775215,-76.1853175,999,-1,1,-1,1
49,1158778164,43.0336739,-76.1317528,100000,43,1,-1,1
49,1122254690,43.0728545,-76.1722066,100000,15,1,-1,1
49,1670541627,43.0779196,-76.171905,100000,15,1,-1,1
49,967468509,43.0351325,-76.1410985,100000,43,1,-1,1
49,1104874478,43.0364281,-76.135164,100000,8,1,-1,1
49,666802957,43.0816277,-76.1872094,999,-1,1,-1,1
49,980082749,43.0715398,-76.1750114,100000,15,1,-1,1
49,139047218,43.0757014,-76.1774495,100000,15,1,-1,1
49,477271251,43.0326607,-76.1249378,100000,43,1,-1,1
49,434277912,43.0383294,-76.1285298,100000,43,1,-1,1
49,1225275393,43.032927,-76.11943,100000,43,1,-1,1
49,1050898543,43.0374757,-76.1357309,100000,8,1,-1,1
49,1272770161,43.0717773,-76.1776626,100000,15,1,-1,1
49,1729298847,43.0304269,-76.1315063,100000,8,1,-1,1
49,1238008230,43.0304263,-76.1325016,100000,8,1,-1,1
49,1937631765,43.0373127,-76.033716,999,-1,1,-1,1
49,82923348,43.0353143,-76.1395463,100000,8,1,-1,1
49,1249435201,43.0458846,-76.2576884,999,-1,1,-1,1
49,1384804202,43.0336266,-76.1317156,100000,8,1,-1,1
49,2076100078,43.0764481,-76.180339,999,-1,1,-1,1
49,1900942218,43.0461313,-76.2482539,999,-1,1,-1,1
49,1891550152,43.0341183,-76.1314194,100000,43,1,-1,1
49,1919627100,43.0746076,-76.186979,999,-1,1,-1,1
50,1272770161,43.0716469,-76.1775314,100000,15,1,-1,1
50,1249435201,43.0458243,-76.2574833,999,-1,1,-1,1
50,1225275393,43.032927,-76.11943,100000,43,1,-1,1
50,1158778164,43.0335122,-76.131768,100000,43,1,-1,1
50,1104874478,43.0363546,-76.1353609,100000,8,1,-1,1
50,434277912,43.0383822,-76.128321,100000,43,1,-1,1
50,477271251,43.0325422,-76.1247871,100000,43,1,-1,1
50,1050898543,43.0374032,-76.1359284,100000,8,1,-1,1
50,139047218,43.0756011,-76.177276,100000,15,1,-1,1
50,1985315197,43.0372824,-76.1351692,100000,8,1,-1,1
50,82923348,43.0352327,-76.1397371,100000,43,1,-1,1
50,1238008230,43.0302649,-76.1325203,100000,8,1,-1,1
50,1729298847,43.0302654,-76.1314895,100000,8,1,-1,1
50,2076100078,43.0763456,-76.1801678,999,-1,1,-1,1
50,967468509,43.035059,-76.1412954,100000,43,1,-1,1
50,908954034,43.0718043,-76.1815992,999,-1,1,-1,1
50,1891550152,43.0339599,-76.1313724,100000,43,1,-1,1
50,1384804202,43.0334659,-76.131687,100000,8,1,-1,1
50,1670541627,43.0777847,-76.1717826,100000,15,1,-1,1
50,666802957,43.0815259,-76.1870374,999,-1,1,-1,1
50,1122254690,43.072713,-76.1720988,100000,15,1,-1,1
50,1937631765,43.0372849,-76.0339336,999,-1,1,-1,1
50,1900942218,43.0460717,-76.2480484,999,-1,1,-1,1
50,648312940,43.036927,-76.11943,100000,43,1,-1,1
50,366256851,43.0724484,-76.1662888,100000,15,1,-1,1
50,1919627100,43.0744458,-76.1869671,999,-1,1,-1,1
50,2039629231,43.0773892,-76.1851898,999,-1,1,-1,1
50,980082749,43.071406,-76.1748869,100000,15,1,-1,1
51,648312940,43.036927,-76.1195411,100000,43,1,-1,1
51,366256851,43.0723372,-76.166128,100000,15,1,-1,1
51,1729298847,43.0301038,-76.1314727,100000,8,1,-1,1
51,980082749,43.0712721,-76.1747623,100000,15,1,-1,1
51,1225275393,43.032927,-76.1195411,100000,43,1,-1,1
51,1891550152,43.0338016,-76.1313255,100000,43,1,-1,1
51,1104874478,43.0362811,-76.1355577,100000,8,1,-1,1
51,1249435201,43.045764,-76.2572783,999,-1,1,-1,1
51,1050898543,43.0373307,-76.136126,100000,8,1,-1,1
51,82923348,43.0351511,-76.139928,100000,43,1,-1,1
51,2076100078,43.0762431,-76.1799966,999,-1,1,-1,1
51,967468509,43.0349855,-76.1414922,100000,43,1,-1,1
51,1670541627,43.0776497,-76.1716603,100000,15,1,-1,1
51,1238008230,43.0301034,-76.132539,100000,8,1,-1,1
51,1384804202,43.0333052,-76.1316585,100000,8,1,-1,1
51,1985315197,43.037201,-76.1353602,100000,8,1,-1,1
51,477271251,43.0324235,-76.1246368,100000,43,1,-1,1
51,1919627100,43.074284,-76.1869553,999,-1,1,-1,1
51,434277912,43.0384351,-76.1281122,100000,43,1,-1,1
51,1272770161,43.0715165,-76.1774002,100000,15,1,-1,1
51,139047218,43.0755007,-76.1771025,100000,15,1,-1,1
51,216986559,43.0763835,-76.1858772,999,-1,1,-1,1
51,1937631765,43.037257,-76.0341512,999,-1,1,-1,1
51,1900942218,43.0460121,-76.247843,999,-1,1,-1,1
51,1158778164,43.0333506,-76.1317831,100000,43,1,-1,1
51,2039629231,43.077257,-76.1850621,999,-1,1,-1,1
51,908954034,43.0716719,-76.1814718,999,-1,1,-1,1
51,1122254690,43.0725715,-76.1719911,100000,15,1,-1,1
51,666802957,43.0814241,-76.1868655,999,-1,1,-1,1
